id_gen,name,alias,fuel,tech,type,capacity,forate,fullout,partialout,derate,mttrfull,mttrpart,id_bus,pmin,pmax,rup,rdw,investment,active,cvar,cfuel,cvom,cfom,co2,slope,hrate,pfrmax,g,inertia,ffr,pfr,res2,res3,powerfactor,latitude,longitude,n,contingency,down_time,up_time,last_state,last_state_period,last_state_output,start_up_cost,shut_down_cost,start_up_time,shut_down_time
66,Hallett GT,AGLHAL,Natural Gas,OCGT,GE Frame 5,23.07166666666667,0.9020784,0.0958,0.0032,0.337,150.2,189.52,11,7.61,23.07166666666667,9999.0,9999.0,0,1,259.51564357252005,16.600555198089953,12.565235667049695,18080.0,642.6559234241056,0.6,14.87603305785124,2.307166666666667,0.0,4.0,0,1,1,0,0.85,-33.3397,138.732,12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,Jeeralang A,JLA01,Natural Gas,OCGT,OCGT,53.0,0.9020784,0.0958,0.0032,0.337,150.2,189.52,9,17.49,53.0,9999.0,9999.0,0,1,261.5440070890923,16.321941682111685,12.565235667049695,18080.0,757.9580538699031,0.6,15.254237288135592,5.300000000000001,0.0,4.0,0,1,1,0,0.85,0.0,0.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,Jeeralang B,JLB01,Natural Gas,OCGT,OCGT,76.0,0.9020784,0.0958,0.0032,0.337,150.2,189.52,9,25.08,76.0,9999.0,9999.0,0,1,261.5440070890923,16.321941682111685,12.565235667049695,18080.0,757.9580538699031,0.6,15.254237288135592,7.6000000000000005,0.0,4.0,0,1,1,0,0.85,0.0,0.0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,Kurri Kurri OCGT,Kurri Kurri OCGT,Natural Gas,OCGT,OCGT,375.0,0.91781888,0.0721,0.0112,0.0999,44.08,106.48,7,123.75,375.0,9999.0,9999.0,0,1,197.8004965958065,17.380867472730912,7.80599887316349,10910.0,580.9846703741154,0.6,10.93124368048534,37.5,0.0,4.0,0,1,1,0,0.85,-32.780599,151.484749,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,Ladbroke Grove,LADBROK1,Natural Gas,OCGT,OCGT,40.0,0.9020784,0.0958,0.0032,0.337,150.2,189.52,12,13.2,40.0,9999.0,9999.0,0,1,209.7995548522769,16.600555198089953,12.565235667049695,18080.0,516.2363713597961,0.6,11.881188118811883,4.0,0.0,4.0,0,1,1,0,0.85,0.0,0.0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,Laverton North,LNGS1,Natural Gas,OCGT,OCGT,156.0,0.91781888,0.0721,0.0112,0.0999,44.08,106.48,9,51.48,156.0,9999.0,9999.0,0,1,203.77045279847067,16.624231378370766,12.565235667049695,18080.0,638.1800848520663,0.6,11.501597444089457,15.600000000000001,0.0,4.0,0,1,1,0,0.85,0.0,0.0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,Mintaro GT,MINTARO,Natural Gas,OCGT,OCGT,90.0,0.9020784,0.0958,0.0032,0.337,150.2,189.52,11,29.7,90.0,9999.0,9999.0,0,1,227.58375729127772,16.902844894349037,12.565235667049695,18080.0,693.5415787252005,0.6,12.7208480565371,9.0,0.0,4.0,0,1,1,0,0.85,-33.9031,138.7383,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,Mortlake,MORTLK11,Natural Gas,OCGT,OCGT,292.0,0.91781888,0.0721,0.0112,0.0999,44.08,106.48,9,96.36,292.0,9999.0,9999.0,0,1,199.14784139993034,16.74060601436679,12.565235667049695,18080.0,467.1117705242334,0.6,11.145510835913313,29.200000000000003,0.0,4.0,0,1,1,0,0.85,0.0,0.0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,Newport,NPS,Natural Gas,OCGT,Gas-powered steam turbine,500.0,0.91781888,0.0721,0.0112,0.0999,44.08,106.48,9,100.0,500.0,5.6,5.6,0,1,170.6615777718764,16.321941682111685,2.7787490415847804,56240.0,532.5428952496833,0.6,10.285714285714286,50.0,0.0,4.0,0,1,1,0,0.85,0.0,0.0,1,1,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,Oakey Power Station,OAKEY1,Natural Gas,OCGT,OCGT,173.0,0.91781888,0.0721,0.0112,0.0999,44.08,106.48,4,57.09,173.0,9999.0,9999.0,0,1,197.60386285163688,16.91047453992477,12.565235667049695,18080.0,663.6831986261736,0.6,10.942249240121582,17.3,0.0,4.0,0,1,1,0,0.85,-27.418362,151.679767,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,Osborne,OSB-AG,Natural Gas,CCGT,CCGT,90.0,0.93552486,0.0504,0.0166,0.1521,61.19,40.35,11,90.0,90.0,2.67,2.67,0,1,136.9061950285225,15.693686109312702,8.794471687194328,12530.0,414.66923714231086,0.4,8.16326530612245,9.0,0.0,4.0,0,1,1,0,0.85,0.0,0.0,2,1,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,Pelican Point,PPCCGT,Natural Gas,CCGT,CCGT,176.33333333333334,0.93552486,0.0504,0.0166,0.1521,61.19,40.35,11,60.0,176.33333333333334,3.0,3.0,0,1,124.0950226943897,15.693686109312702,8.794471687194328,12530.0,400.2490660024907,0.4,7.346938775510204,17.633333333333336,0.0,4.0,0,1,1,0,0.85,0.0,0.0,3,1,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,Quarantine,QPS5,Natural Gas,OCGT,OCGT,46.8,0.9020784,0.0958,0.0032,0.337,150.2,189.52,11,3.0,46.8,9999.0,9999.0,0,1,193.6671452493608,16.902844894349037,12.565235667049695,18080.0,603.9766983816005,0.6,10.714285714285714,4.68,0.0,4.0,0,1,1,0,0.85,0.0,0.0,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,Roma,ROMA_7,Natural Gas,OCGT,OCGT,40.0,0.9020784,0.0958,0.0032,0.337,150.2,189.52,4,13.2,40.0,9999.0,9999.0,0,1,209.97780314926726,16.615557763086642,12.565235667049695,18080.0,649.8984196616386,0.6,11.881188118811883,4.0,0.0,4.0,0,1,1,0,0.85,0.0,0.0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,Smithfield Energy Facility,SITHE01,Natural Gas,OCGT,OCGT,92.5,0.9020784,0.0958,0.0032,0.337,150.2,189.52,7,30.52,92.5,9999.0,9999.0,0,1,247.2126942221663,17.142300444443244,12.565235667049695,18080.0,704.9692847740237,0.6,13.688212927756652,9.25,0.0,4.0,0,1,1,0,0.85,-33.85004,150.949466,2,1,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,Somerton,AGLSOM,Natural Gas,OCGT,Frame 6B,56.666666666666664,0.9020784,0.0958,0.0032,0.337,150.2,189.52,9,18.7,56.666666666666664,9999.0,9999.0,0,1,255.3709796984632,16.321941682111685,12.565235667049695,18080.0,732.5947355035606,0.6,14.87603305785124,5.666666666666667,0.0,4.0,0,1,1,0,0.85,-37.631822,144.953077,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,Swanbank E GT,SWAN_E,Natural Gas,CCGT,CCGT,385.0,0.93552486,0.0504,0.0166,0.1521,61.19,40.35,4,95.0,385.0,17.0,17.0,0,1,125.34165193446671,15.669120899911064,8.794471687194328,12530.0,393.9766739422801,0.4,7.43801652892562,38.5,0.0,4.0,0,1,1,0,0.85,-27.660065,152.814452,1,1,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,Tallawarra,TALWA1,Natural Gas,CCGT,CCGT,220.0,0.93552486,0.0504,0.0166,0.1521,61.19,40.35,7,190.0,220.0,8.0,8.0,0,1,120.17177260732029,15.933141659406909,8.794471687194328,12530.0,370.9712367628364,0.4,6.990291262135922,22.0,0.0,4.0,0,1,1,0,0.85,-34.5228,150.8081,2,1,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,Tallawarra B,TALWB1,Natural Gas,OCGT,OCGT,320.0,0.91781888,0.0721,0.0112,0.0999,44.08,106.48,7,105.6,320.0,9999.0,9999.0,0,1,191.8882599435568,16.84001074818416,7.80599887316349,10910.0,580.9846703741154,0.6,10.93124368048534,32.0,0.0,4.0,0,1,1,0,0.85,-34.5228,150.8081,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,Tamar Valley Combined Cycle,TVCC201,Natural Gas,CCGT,CCGT,208.0,0.93552486,0.0504,0.0166,0.1521,61.19,40.35,10,70.8,208.0,6.0,6.0,0,1,123.5000541926381,15.740154932691452,8.794471687194328,125930.0,618.7694024904949,0.4,7.28744939271255,20.8,0.0,4.0,0,1,1,0,0.85,-41.140125,146.903636,1,1,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,Tamar Valley Peaking,TVPP104,Natural Gas,OCGT,OCGT,58.0,0.9020784,0.0958,0.0032,0.337,150.2,189.52,10,19.14,58.0,9999.0,9999.0,0,1,212.7933549521706,15.740154932691452,12.565235667049695,18080.0,618.7694024904949,0.6,12.7208480565371,5.800000000000001,0.0,4.0,0,1,1,0,0.85,-41.140125,146.903636,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,Torrens Island B,TORRB1,Natural Gas,OCGT,Gas-powered steam turbine,200.0,0.91781888,0.0721,0.0112,0.0999,44.08,106.48,11,40.0,200.0,5.0,5.0,0,1,183.88065862389587,16.902844894349037,2.7787490415847804,56240.0,593.041085228738,0.6,10.714285714285714,20.0,0.0,4.0,0,1,1,0,0.85,0.0,0.0,4,1,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,Townsville Power Station,YABULU,Natural Gas,CCGT,CCGT,122.0,0.93552486,0.0504,0.0166,0.1521,61.19,40.35,1,83.0,122.0,5.7,5.7,0,1,128.2663903986004,15.7304692970018,8.794471687194328,12530.0,571.8091915765218,0.4,7.59493670886076,12.200000000000001,0.0,4.0,0,1,1,0,0.85,0.0,0.0,2,1,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,Uranquinty,URANQ11,Natural Gas,OCGT,OCGT,173.0,0.91781888,0.0721,0.0112,0.0999,44.08,106.48,8,57.09,173.0,9999.0,9999.0,0,1,198.67403894174657,16.69809540492419,12.565235667049695,18080.0,564.2196299275946,0.6,11.145510835913313,17.3,0.0,4.0,0,1,1,0,0.85,0.0,0.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,Valley Power,VPGS1,Natural Gas,OCGT,OCGT,50.0,0.9020784,0.0958,0.0032,0.337,150.2,189.52,9,16.5,50.0,9999.0,9999.0,0,1,259.8678512130611,16.624231378370766,12.565235667049695,18080.0,805.7837406329668,0.6,14.87603305785124,5.0,0.0,4.0,0,1,1,0,0.85,-38.25362,146.589166,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,Yarwun Cogen,YARWUN_1,Natural Gas,CCGT,CCGT,180.0,0.93552486,0.0504,0.0166,0.1521,61.19,40.35,3,106.0,180.0,10.0,10.0,0,1,172.6754193691214,15.796302457119086,8.794471687194328,12530.0,0.0,0.4,10.374639769452449,18.0,0.0,4.0,0,1,1,0,0.85,0.0,0.0,1,1,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,RTPV_NQ,RTPV_NQ,Solar,RoofPV,RoofPV,100.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0.0,100.0,9999.9,9999.9,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,-17.79385,145.5635,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,RTPV_CQ,RTPV_CQ,Solar,RoofPV,RoofPV,100.0,1.0,0.0,0.0,0.0,1.0,1.0,2,0.0,100.0,9999.9,9999.9,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,-22.8242,149.40361,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,RTPV_GG,RTPV_GG,Solar,RoofPV,RoofPV,100.0,1.0,0.0,0.0,0.0,1.0,1.0,3,0.0,100.0,9999.9,9999.9,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,-23.842948,151.248803,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,RTPV_SQ,RTPV_SQ,Solar,RoofPV,RoofPV,100.0,1.0,0.0,0.0,0.0,1.0,1.0,4,0.0,100.0,9999.9,9999.9,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,-27.476625,153.029934,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,RTPV_NNSW,RTPV_NNSW,Solar,RoofPV,RoofPV,100.0,1.0,0.0,0.0,0.0,1.0,1.0,5,0.0,100.0,9999.9,9999.9,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,-30.504711,151.652465,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,RTPV_CNSW,RTPV_CNSW,Solar,RoofPV,RoofPV,100.0,1.0,0.0,0.0,0.0,1.0,1.0,6,0.0,100.0,9999.9,9999.9,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,-33.4833,150.157717,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,RTPV_SNW,RTPV_SNW,Solar,RoofPV,RoofPV,100.0,1.0,0.0,0.0,0.0,1.0,1.0,7,0.0,100.0,9999.9,9999.9,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,-33.865,151.209444,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,RTPV_SNSW,RTPV_SNSW,Solar,RoofPV,RoofPV,100.0,1.0,0.0,0.0,0.0,1.0,1.0,8,0.0,100.0,9999.9,9999.9,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,-35.11098,147.359907,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,RTPV_VIC,RTPV_VIC,Solar,RoofPV,RoofPV,100.0,1.0,0.0,0.0,0.0,1.0,1.0,9,0.0,100.0,9999.9,9999.9,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,-37.766053,144.943397,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,RTPV_TAS,RTPV_TAS,Solar,RoofPV,RoofPV,100.0,1.0,0.0,0.0,0.0,1.0,1.0,10,0.0,100.0,9999.9,9999.9,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,-42.880556,147.325,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,RTPV_CSA,RTPV_CSA,Solar,RoofPV,RoofPV,100.0,1.0,0.0,0.0,0.0,1.0,1.0,11,0.0,100.0,9999.9,9999.9,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,-34.80268,138.52164,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,RTPV_SESA,RTPV_SESA,Solar,RoofPV,RoofPV,100.0,1.0,0.0,0.0,0.0,1.0,1.0,12,0.0,100.0,9999.9,9999.9,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,-37.6047,140.8373,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,LSPV_CQ,LSPV_CQ,Solar,LargePV,LargePV,869.9,1.0,0.0,0.0,0.0,1.0,1.0,2,0.0,869.9,9999.9,9999.9,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,-22.8242,149.40361,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,LSPV_VIC,LSPV_VIC,Solar,LargePV,LargePV,1313.6799999999998,1.0,0.0,0.0,0.0,1.0,1.0,9,0.0,1313.6799999999998,9999.9,9999.9,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,-37.766053,144.943397,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,LSPV_NNSW,LSPV_NNSW,Solar,LargePV,LargePV,721.0,1.0,0.0,0.0,0.0,1.0,1.0,5,0.0,721.0,9999.9,9999.9,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,-30.504711,151.652465,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,LSPV_SQ,LSPV_SQ,Solar,LargePV,LargePV,2042.66,1.0,0.0,0.0,0.0,1.0,1.0,4,0.0,2042.66,9999.9,9999.9,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,-27.476625,153.029934,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,LSPV_CSA,LSPV_CSA,Solar,LargePV,LargePV,648.04,1.0,0.0,0.0,0.0,1.0,1.0,11,0.0,648.04,9999.9,9999.9,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,-34.80268,138.52164,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,LSPV_NQ,LSPV_NQ,Solar,LargePV,LargePV,599.97,1.0,0.0,0.0,0.0,1.0,1.0,1,0.0,599.97,9999.9,9999.9,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,-17.79385,145.5635,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,LSPV_SNSW,LSPV_SNSW,Solar,LargePV,LargePV,2345.46,1.0,0.0,0.0,0.0,1.0,1.0,8,0.0,2345.46,9999.9,9999.9,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,-35.11098,147.359907,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,LSPV_CNSW,LSPV_CNSW,Solar,LargePV,LargePV,2053.7799999999997,1.0,0.0,0.0,0.0,1.0,1.0,6,0.0,2053.7799999999997,9999.9,9999.9,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,-33.4833,150.157717,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,LSPV_TAS,LSPV_TAS,Solar,LargePV,LargePV,0.0,1.0,0.0,0.0,0.0,1.0,1.0,10,0.0,0.0,9999.9,9999.9,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,-42.880556,147.325,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,LSPV_SESA,LSPV_SESA,Solar,LargePV,LargePV,42.9,1.0,0.0,0.0,0.0,1.0,1.0,12,0.0,42.9,9999.9,9999.9,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,-37.6047,140.8373,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,WIND_CQ,WIND_CQ,Wind,Wind,Wind,450.0,1.0,0.0,0.0,0.0,1.0,1.0,2,0.0,450.0,9999.9,9999.9,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,-22.8242,149.40361,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,WIND_VIC,WIND_VIC,Wind,Wind,Wind,5362.159999999998,1.0,0.0,0.0,0.0,1.0,1.0,9,0.0,5362.159999999998,9999.9,9999.9,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,-37.766053,144.943397,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,WIND_NNSW,WIND_NNSW,Wind,Wind,Wind,442.48,1.0,0.0,0.0,0.0,1.0,1.0,5,0.0,442.48,9999.9,9999.9,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,-30.504711,151.652465,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,WIND_SQ,WIND_SQ,Wind,Wind,Wind,877.88,1.0,0.0,0.0,0.0,1.0,1.0,4,0.0,877.88,9999.9,9999.9,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,-27.476625,153.029934,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,WIND_CSA,WIND_CSA,Wind,Wind,Wind,2435.99,1.0,0.0,0.0,0.0,1.0,1.0,11,0.0,2435.99,9999.9,9999.9,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,-34.80268,138.52164,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,WIND_NQ,WIND_NQ,Wind,Wind,Wind,380.52,1.0,0.0,0.0,0.0,1.0,1.0,1,0.0,380.52,9999.9,9999.9,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,-17.79385,145.5635,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,WIND_SNSW,WIND_SNSW,Wind,Wind,Wind,1873.85,1.0,0.0,0.0,0.0,1.0,1.0,8,0.0,1873.85,9999.9,9999.9,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,-35.11098,147.359907,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,WIND_CNSW,WIND_CNSW,Wind,Wind,Wind,507.24,1.0,0.0,0.0,0.0,1.0,1.0,6,0.0,507.24,9999.9,9999.9,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,-33.4833,150.157717,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,WIND_TAS,WIND_TAS,Wind,Wind,Wind,563.35,1.0,0.0,0.0,0.0,1.0,1.0,10,0.0,563.35,9999.9,9999.9,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,-42.880556,147.325,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,WIND_SESA,WIND_SESA,Wind,Wind,Wind,324.5,1.0,0.0,0.0,0.0,1.0,1.0,12,0.0,324.5,9999.9,9999.9,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,-37.6047,140.8373,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,WIND_SNW,WIND_SNW,Wind,Wind,Wind,0.0,1.0,0.0,0.0,0.0,1.0,1.0,7,0.0,0.0,9999.9,9999.9,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,-33.865,151.209444,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
